0	-1.476799049e-09	0	-3.477821543e-09	3.549772872e-08
0.1882352941	5.9520325e-10	-8.339571099e-10	-3.634801705e-09	3.483323023e-08
0.3764705882	-2.988540997e-10	-4.978423334e-10	-3.885493365e-09	3.412345285e-08
0.5647058824	-9.34988002e-10	-6.666070015e-10	-4.104683828e-09	3.33724328e-08
0.7529411765	-1.328384522e-09	-1.194600226e-09	-4.455028718e-09	3.256993082e-08
0.9411764706	-1.468631507e-09	-1.94474678e-09	-5.045964625e-09	3.168014961e-08
1.129411765	-1.310580017e-09	-2.774091631e-09	-5.934216561e-09	3.065161842e-08
1.317647059	-7.720921658e-10	-3.514183876e-09	-7.117891951e-09	2.942755524e-08
1.505882353	2.611951875e-10	-3.950188864e-09	-8.522950349e-09	2.795805076e-08
1.694117647	-1.030872336e-09	-3.802690405e-09	-9.982315858e-09	2.62155076e-08
1.882352941	-1.505805592e-09	-4.384830077e-09	-1.152349618e-08	2.419486895e-08
2.070588235	-1.003613298e-09	-5.235167353e-09	-1.333431923e-08	2.186033146e-08
2.258823529	6.637564712e-10	-5.801913686e-09	-1.541188743e-08	1.9158153e-08
2.447058824	-1.831552524e-09	-5.427086502e-09	-1.752558158e-08	1.60559424e-08
2.635294118	5.904518859e-11	-6.461374986e-09	-1.976340962e-08	1.25524982e-08
2.823529412	-1.563408676e-09	-6.428031821e-09	-2.21896509e-08	8.60377795e-09
3.011764706	-1.020039704e-09	-7.310897897e-09	-2.477580238e-08	4.18871369e-09
3.2	-6.4963288e-10	-7.886920318e-09	-2.763656816e-08	-7.408136475e-10
3.388235294	-9.36566562e-11	-8.253771826e-09	-3.06748161e-08	-6.226777518e-09
3.576470588	1.015990109e-09	-8.306660291e-09	-3.379207391e-08	-1.229393719e-08
3.764705882	5.641148881e-10	-7.7329247e-09	-3.68112899e-08	-1.894234782e-08
3.952941176	1.41666247e-09	-7.414365704e-09	-3.966254457e-08	-2.61417664e-08
4.141176471	1.495770964e-09	-6.614368074e-09	-4.23032474e-08	-3.386091821e-08
4.329411765	3.54601041e-09	-5.769697412e-09	-4.463436561e-08	-4.204826992e-08
4.517647059	5.492962552e-09	-3.767244474e-09	-4.642955467e-08	-5.063081715e-08
4.705882353	5.292292031e-09	-6.653362099e-10	-4.72639228e-08	-5.946734487e-08
4.894117647	7.700953685e-09	2.323252231e-09	-4.695184449e-08	-6.835236008e-08
5.082352941	8.213363089e-09	6.672026077e-09	-4.525861563e-08	-7.705667296e-08
5.270588235	8.979816625e-09	1.131016053e-08	-4.187373344e-08	-8.528475477e-08
5.458823529	9.712726363e-09	1.63811158e-08	-3.66612579e-08	-9.270622949e-08
5.647058824	9.941445363e-09	2.186594951e-08	-2.946181031e-08	-9.896196734e-08
5.835294118	1.111028786e-08	2.747994218e-08	-2.017317188e-08	-1.036666481e-07
6.023529412	1.228761319e-08	3.375398709e-08	-8.64678519e-09	-1.064161655e-07
6.211764706	1.231798395e-08	4.069287454e-08	5.366741705e-09	-1.067658525e-07
6.4	1.182589072e-08	4.764891254e-08	2.199578398e-08	-1.042316343e-07
6.588235294	1.110547624e-08	5.432706259e-08	4.119126165e-08	-9.832405555e-08
6.776470588	1.210047304e-08	6.059839035e-08	6.282428809e-08	-8.857139158e-08
6.964705882	1.054429423e-08	6.743159866e-08	8.692405072e-08	-7.451778325e-08
7.152941176	7.763985648e-09	7.338602363e-08	1.134308973e-07	-5.569601035e-08
7.341176471	2.838867638e-09	7.7770392e-08	1.418838696e-07	-3.169227678e-08
7.529411765	-1.644503112e-09	7.937351725e-08	1.714638996e-07	-2.210189154e-09
7.717647059	-1.072656108e-08	7.844485667e-08	2.011708876e-07	3.286680436e-08
7.905882353	-2.024774688e-08	7.238750453e-08	2.295628615e-07	7.344222256e-08
8.094117647	-3.147889956e-08	6.095348277e-08	2.546623415e-07	1.19083882e-07
8.282352941	-4.533569898e-08	4.317716301e-08	2.742634042e-07	1.689701053e-07
8.470588235	-6.040605599e-08	1.757582712e-08	2.856992612e-07	2.218236605e-07
8.658823529	-7.448604195e-08	-1.653582803e-08	2.858950257e-07	2.758222135e-07
8.847058824	-8.937385224e-08	-5.859853407e-08	2.71752087e-07	3.285550456e-07
9.035294118	-1.019366008e-07	-1.090684742e-07	2.401912383e-07	3.770359931e-07
9.223529412	-1.122690602e-07	-1.666326723e-07	1.88294552e-07	4.177040083e-07
9.411764706	-1.166545237e-07	-2.300316709e-07	1.136283226e-07	4.464946766e-07
9.6	-1.155215947e-07	-2.959071667e-07	1.462807086e-08	4.589548891e-07
9.788235294	-1.066641397e-07	-3.611428907e-07	-1.090519399e-07	4.504531812e-07
9.976470588	-9.000068843e-08	-4.213767579e-07	-2.563497562e-07	4.164181396e-07
10.16470588	-5.976410262e-08	-4.72200676e-07	-4.245525672e-07	3.526333517e-07
10.35294118	-1.729598556e-08	-5.059498163e-07	-6.086750129e-07	2.555877059e-07
10.54117647	3.939673857e-08	-5.157169611e-07	-8.009887592e-07	1.229711476e-07
10.72941176	1.131902856e-07	-4.934693911e-07	-9.90953249e-07	-4.581359912e-08
10.91764706	2.00763925e-07	-4.29550171e-07	-1.164698108e-06	-2.490759026e-07
11.10588235	3.016232987e-07	-3.161776016e-07	-1.305070394e-06	-4.821942156e-07
11.29411765	4.103388622e-07	-1.458491506e-07	-1.392040136e-06	-7.370457738e-07
11.48235294	5.1887164e-07	8.587161864e-08	-1.403330024e-06	-1.001507845e-06
11.67058824	6.142676874e-07	3.788814859e-07	-1.315847087e-06	-1.259160743e-06
11.85882353	6.861302675e-07	7.257620623e-07	-1.107914184e-06	-1.489327927e-06
12.04705882	7.172650103e-07	1.11322386e-06	-7.617521278e-07	-1.667584646e-06
12.23529412	6.92934472e-07	1.518267631e-06	-2.664125529e-07	-1.76674504e-06
12.42352941	5.968539616e-07	1.909571803e-06	3.788278112e-07	-1.758475596e-06
12.61176471	4.164689714e-07	2.246618746e-06	1.161169562e-06	-1.615525071e-06
12.8	1.441221515e-07	2.481801224e-06	2.051225086e-06	-1.314570897e-06
12.98823529	-2.252730168e-07	2.563187851e-06	3.000870088e-06	-8.39560209e-07
